==============================================================================================================
AURA COMPLETE FILE INVENTORY
  android/app/build/intermediates/dex/debug/mergeExtDexDebug
  android/app/build/intermediates/dex/debug/mergeLibDexDebug
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/0
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/1
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/10
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/11
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/12
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/13
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/14
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/15
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/2
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/3
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/4
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/5
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/6
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/7
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/8
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/9
  android/app/build/intermediates/duplicate_classes_check
  android/app/build/intermediates/duplicate_classes_check/debug
  android/app/build/intermediates/external_file_lib_dex_archives
  android/app/build/intermediates/external_file_lib_dex_archives/debug
  android/app/build/intermediates/flutter
  android/app/build/intermediates/flutter/debug
  android/app/build/intermediates/flutter/debug/flutter_assets
  android/app/build/intermediates/flutter/debug/flutter_assets/fonts
  android/app/build/intermediates/flutter/debug/flutter_assets/shaders
  android/app/build/intermediates/incremental
  android/app/build/intermediates/incremental/debug
  android/app/build/intermediates/incremental/debug/mergeDebugResources
  android/app/build/intermediates/incremental/debug/mergeDebugResources/merged.dir
  android/app/build/intermediates/incremental/debug/mergeDebugResources/merged.dir/values
  android/app/build/intermediates/incremental/debug/mergeDebugResources/stripped.dir
  android/app/build/intermediates/incremental/debug/packageDebugResources
  android/app/build/intermediates/incremental/debug/packageDebugResources/merged.dir
  android/app/build/intermediates/incremental/debug/packageDebugResources/merged.dir/values
  android/app/build/intermediates/incremental/debug/packageDebugResources/stripped.dir
  android/app/build/intermediates/incremental/mergeDebugAssets
  android/app/build/intermediates/incremental/mergeDebugJniLibFolders
  android/app/build/intermediates/incremental/mergeDebugShaders
  android/app/build/intermediates/javac
  android/app/build/intermediates/javac/debug
  android/app/build/intermediates/javac/debug/classes
  android/app/build/intermediates/local_only_symbol_list
  android/app/build/intermediates/local_only_symbol_list/debug
  android/app/build/intermediates/manifest_merge_blame_file
  android/app/build/intermediates/manifest_merge_blame_file/debug
  android/app/build/intermediates/merged_jni_libs
  android/app/build/intermediates/merged_jni_libs/debug
  android/app/build/intermediates/merged_jni_libs/debug/out
  android/app/build/intermediates/merged_manifest
  android/app/build/intermediates/merged_manifest/debug
  android/app/build/intermediates/merged_manifests
  android/app/build/intermediates/merged_manifests/debug
  android/app/build/intermediates/merged_native_libs
  android/app/build/intermediates/merged_native_libs/debug
  android/app/build/intermediates/merged_native_libs/debug/out
  android/app/build/intermediates/merged_native_libs/debug/out/lib
  android/app/build/intermediates/merged_native_libs/debug/out/lib/arm64-v8a
  android/app/build/intermediates/merged_native_libs/debug/out/lib/armeabi-v7a
  android/app/build/intermediates/merged_native_libs/debug/out/lib/x86
  android/app/build/intermediates/merged_native_libs/debug/out/lib/x86_64
  android/app/build/intermediates/merged_res
  android/app/build/intermediates/merged_res/debug
  android/app/build/intermediates/merged_res_blame_folder
  android/app/build/intermediates/merged_res_blame_folder/debug
  android/app/build/intermediates/merged_res_blame_folder/debug/out
  android/app/build/intermediates/merged_res_blame_folder/debug/out/multi-v2
  android/app/build/intermediates/merged_res_blame_folder/debug/out/single
  android/app/build/intermediates/merged_shaders
  android/app/build/intermediates/merged_shaders/debug
  android/app/build/intermediates/merged_shaders/debug/out
  android/app/build/intermediates/navigation_json
  android/app/build/intermediates/navigation_json/debug
  android/app/build/intermediates/packaged_manifests
  android/app/build/intermediates/packaged_manifests/debug
  android/app/build/intermediates/packaged_res
  android/app/build/intermediates/packaged_res/debug
  android/app/build/intermediates/packaged_res/debug/drawable
  android/app/build/intermediates/packaged_res/debug/mipmap-hdpi-v4
  android/app/build/intermediates/packaged_res/debug/mipmap-mdpi-v4
  android/app/build/intermediates/packaged_res/debug/mipmap-xhdpi-v4
  android/app/build/intermediates/packaged_res/debug/mipmap-xxhdpi-v4
  android/app/build/intermediates/packaged_res/debug/mipmap-xxxhdpi-v4
  android/app/build/intermediates/packaged_res/debug/values
  android/app/build/intermediates/processed_res
  android/app/build/intermediates/processed_res/debug
  android/app/build/intermediates/processed_res/debug/out
  android/app/build/intermediates/runtime_symbol_list
  android/app/build/intermediates/runtime_symbol_list/debug
  android/app/build/intermediates/signing_config_versions
  android/app/build/intermediates/signing_config_versions/debug
  android/app/build/intermediates/source_set_path_map
  android/app/build/intermediates/source_set_path_map/debug
  android/app/build/intermediates/stripped_native_libs
  android/app/build/intermediates/stripped_native_libs/debug
  android/app/build/intermediates/stripped_native_libs/debug/out
  android/app/build/intermediates/stripped_native_libs/debug/out/lib
  android/app/build/intermediates/stripped_native_libs/debug/out/lib/arm64-v8a
  android/app/build/intermediates/stripped_native_libs/debug/out/lib/armeabi-v7a
  android/app/build/intermediates/stripped_native_libs/debug/out/lib/x86
  android/app/build/intermediates/stripped_native_libs/debug/out/lib/x86_64
  android/app/build/intermediates/symbol_list_with_package_name
  android/app/build/intermediates/symbol_list_with_package_name/debug
  android/app/build/intermediates/validate_signing_config
  android/app/build/intermediates/validate_signing_config/debug
  android/app/build/kotlin
  android/app/build/kotlin/compileDebugKotlin
  android/app/build/kotlin/compileDebugKotlin/cacheable
  android/app/build/kotlin/compileDebugKotlin/cacheable/caches-jvm
  android/app/build/kotlin/compileDebugKotlin/cacheable/caches-jvm/inputs
  android/app/build/kotlin/compileDebugKotlin/cacheable/caches-jvm/jvm
  android/app/build/kotlin/compileDebugKotlin/cacheable/caches-jvm/jvm/kotlin
  android/app/build/kotlin/compileDebugKotlin/cacheable/caches-jvm/lookups
  android/app/build/kotlin/compileDebugKotlin/classpath-snapshot
  android/app/build/kotlin/compileDebugKotlin/local-state
  android/app/build/outputs
  android/app/build/outputs/logs
  android/app/build/tmp
  android/app/build/tmp/compileDebugJavaWithJavac
  android/app/build/tmp/kotlin-classes
  android/app/build/tmp/kotlin-classes/debug
  android/app/build/tmp/kotlin-classes/debug/META-INF
  android/app/build/tmp/kotlin-classes/debug/com
  android/app/build/tmp/kotlin-classes/debug/com/aura
  android/app/build/tmp/kotlin-classes/debug/com/aura/aura_assistant
  android/app/build/tmp/packJniLibsflutterBuildDebug
  android/app/src
  android/app/src/debug
  android/app/src/debug/res
  android/app/src/main
  android/app/src/main/java
  android/app/src/main/java/io
  android/app/src/main/java/io/flutter
  android/app/src/main/java/io/flutter/plugins
  android/app/src/main/kotlin
  android/app/src/main/kotlin/com
  android/app/src/main/kotlin/com/aura
  android/app/src/main/kotlin/com/aura/aura_assistant
  android/app/src/main/res
  android/app/src/main/res/drawable
  android/app/src/main/res/mipmap-hdpi
  android/app/src/main/res/mipmap-mdpi
  android/app/src/main/res/mipmap-xhdpi
  android/app/src/main/res/mipmap-xxhdpi
  android/app/src/main/res/mipmap-xxxhdpi
  android/app/src/main/res/values
  android/app/src/profile
  android/gradle
  android/gradle/wrapper
  android/local_maven
  android/local_maven/androidx
  android/local_maven/androidx/annotation
  android/local_maven/androidx/annotation/annotation
  android/local_maven/androidx/annotation/annotation/1.1.0
  android/local_maven/androidx/arch
  android/local_maven/androidx/arch/core
  android/local_maven/androidx/arch/core/core-common
  android/local_maven/androidx/arch/core/core-common/2.2.0
  android/local_maven/androidx/lifecycle
  android/local_maven/androidx/lifecycle/lifecycle-common
  android/local_maven/androidx/lifecycle/lifecycle-common/2.6.2
  android/local_maven/androidx/lifecycle/lifecycle-runtime
  android/local_maven/androidx/lifecycle/lifecycle-runtime/2.6.2
  build
  build/native_assets
  build/native_assets/linux
  build/test_cache
  build/test_cache/build
  build/unit_test_assets
  build/unit_test_assets/fonts
  build/unit_test_assets/shaders
  lib
  lib/core
  lib/core/agent
  lib/core/ai
  lib/core/alarm
  lib/core/constants
  lib/core/device
  lib/core/errors
  lib/core/floating_aura
  lib/core/localization
  lib/core/memory
  lib/core/permissions
  lib/core/providers
  lib/core/screen_capture
  lib/core/screen_search
  lib/core/screen_understanding
  lib/core/security
  lib/core/theme
  lib/core/tools
  lib/core/tools/alarms
  lib/core/tools/device
  lib/core/tools/vision
  lib/core/utils
  lib/core/voice
  lib/core/voice_screen
  lib/core/wakeword
  lib/data
  lib/data/datasources
  lib/data/models
  lib/data/repositories
  lib/domain
  lib/domain/entities
  lib/domain/entities/alarm
  lib/domain/entities/vision
  lib/domain/repositories
  lib/domain/services
  lib/l10n
  lib/platform
  lib/platform/android
  lib/presentation
  lib/presentation/providers
  lib/presentation/screens
  lib/presentation/widgets
  lib/services
  lib/services/ai
  lib/services/camera
  lib/services/device
  lib/services/memory
  lib/services/notifications
  lib/services/security
  lib/services/storage
  lib/services/vision
  lib/services/voice
  test
  test/core
  test/core/device
  test/core/errors
  test/core/floating_aura
  test/core/localization
  test/core/screen_capture
  test/core/screen_search
  test/core/security
  test/core/theme
  test/core/tools
  test/core/tools/device
  test/core/utils
  test/core/voice_screen
  test/data
  test/data/models
  test/domain
  test/domain/entities
  test/presentation
  test/presentation/screens
  test/services
  test/services/ai

# EMPTY DIRECTORIES (must be preserved)
  android/.gradle/8.4/vcsMetadata
  android/.kotlin/sessions
  android/app/build/generated/ap_generated_sources/debug/out
  android/app/build/generated/res/pngs/debug
  android/app/build/generated/res/resValues/debug
  android/app/build/intermediates/aar_metadata_check/debug
  android/app/build/intermediates/data_binding_layout_info_type_merge/debug/out
  android/app/build/intermediates/data_binding_layout_info_type_package/debug/out
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/0
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/1
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/10
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/11
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/12
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/13
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/14
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/15
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/2
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/3
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/4
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/5
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/6
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/7
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/8
  android/app/build/intermediates/dex/debug/mergeLibDexDebug/9
  android/app/build/intermediates/duplicate_classes_check/debug
  android/app/build/intermediates/external_file_lib_dex_archives/debug
  android/app/build/intermediates/incremental/debug/mergeDebugResources/stripped.dir
  android/app/build/intermediates/incremental/debug/packageDebugResources/stripped.dir
  android/app/build/intermediates/javac/debug/classes
  android/app/build/intermediates/merged_jni_libs/debug/out
  android/app/build/intermediates/merged_shaders/debug/out
  android/app/build/intermediates/symbol_list_with_package_name/debug
  android/app/build/intermediates/validate_signing_config/debug
  android/app/build/tmp/compileDebugJavaWithJavac
  android/app/src/debug/res
  lib/platform/android
  test/presentation/screens

# SECTION 4: SUMMARY

Main project files: 487
Main project dirs:  309
Main project size:  682,742,085 bytes (0.64 GB)
Artifact files:     18
Artifact size:      21,412,104 bytes (20.42 MB)
Total files:        505
Total size:         704,154,189 bytes
